Cross,Population,Latitude,JulyMax,JulyMean,OctMin,OctMean,Maternal Fam,Paternal Fam,Sex,ContainerID,Temp,Wet Mass
H2xH1,H,55.45,18.1,13.65,4.4,7.85,2,1,F,16.2,16,0.01053
H2xH1,H,55.45,18.1,13.65,4.4,7.85,2,1,M,16.2,16,0.01707
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,24.1,24,0.01865
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,20.1,20,0.01968
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,20.1,20,0.02219
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,20.1,20,0.0204
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,20.1,20,0.00991
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,20.2,20,0.02064
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,20.2,20,0.01956
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,20.2,20,0.0246
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,F,16.1,16,0.01479
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,16.2,16,0.02182
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,16.2,16,0.02505
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,16.2,16,0.02356
H6xH14,H,55.45,18.1,13.65,4.4,7.85,6,14,M,16.2,16,0.02629
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,F,24.1,24,0.01466
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,M,24.1,24,0.0168
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,F,24.2,24,0.01335
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,M,24.2,24,0.01898
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,M,24.2,24,0.0083
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,F,20.2,20,0.01919
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,F,16.1,16,0.00989
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,M,20.1,20,0.02106
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,M,20.1,20,0.02236
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,F,20.1,20,0.01064
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,F,16.1,16,0.01445
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,F,16.1,16,0.01208
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,F,16.1,16,0.01094
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,F,16.1,16,0.01397
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,M,16.2,16,0.02344
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,M,16.2,16,0.02595
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,M,16.1,16,0.01945
H8xH1,H,55.45,18.1,13.65,4.4,7.85,8,1,M,16.1,16,0.02302
H8xH14,H,55.45,18.1,13.65,4.4,7.85,8,14,M,24.1,24,0.01574
H8xH14,H,55.45,18.1,13.65,4.4,7.85,8,14,M,24.1,24,0.01729
H8xH14,H,55.45,18.1,13.65,4.4,7.85,8,14,M,24.2,24,0.01246
H8xH14,H,55.45,18.1,13.65,4.4,7.85,8,14,F,24.2,24,0.00972
H8xH14,H,55.45,18.1,13.65,4.4,7.85,8,14,F,16.1,16,0.01154
H8xH14,H,55.45,18.1,13.65,4.4,7.85,8,14,F,16.1,16,0.0101
H8xH14,H,55.45,18.1,13.65,4.4,7.85,8,14,F,16.1,16,0.00942
H8xH14,H,55.45,18.1,13.65,4.4,7.85,8,14,F,16.1,16,0.01085
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,24.1,24,0.0091
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,24.2,24,0.009
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,24.2,24,0.0079
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,24.2,24,0.00924
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,24.2,24,0.00704
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,24.1,24,0.02105
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,24.1,24,0.01385
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,24.1,24,0.0194
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,24.1,24,0.01075
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,24.1,24,0.01957
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,24.2,24,0.01112
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,24.2,24,0.01527
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,24.2,24,0.01578
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,24.2,24,0.01417
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,24.2,24,0.01602
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,20.1,20,0.00918
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.1,20,0.00943
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,20.1,20,0.00888
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.1,20,0.01189
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.1,20,0.00971
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,20.1,20,0.0075
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.1,20,0.01857
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,20.1,20,0.00943
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.2,20,0.01193
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.2,20,0.01136
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.2,20,0.01245
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,20.2,20,0.01021
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.2,20,0.01313
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.1,20,0.01928
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.1,20,0.01757
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.1,20,0.01734
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.1,20,0.0163
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,20.1,20,0.00767
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,16.1,16,0.01151
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,F,16.1,16,0.01241
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,20.2,20,0.00776
L10xL16,L,58.32,17.9,13.3,4,7.7,10,16,M,16.1,16,0.02535
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,24.2,24,0.01102
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,24.2,24,0.0118
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,24.2,24,0.01053
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,20.1,20,0.00919
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,24.1,24,0.01078
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,24.1,24,0.00624
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,24.2,24,0.00996
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,24.2,24,0.01026
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,24.2,24,0.00938
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,M,24.2,24,0.01578
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,M,20.2,20,0.01757
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,20.2,20,0.00582
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,M,24.1,24,0.01425
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,16.1,16,0.0098
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,16.1,16,0.01498
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,M,16.2,16,0.02083
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,M,16.2,16,0.01663
L17xL2,L,58.32,17.9,13.3,4,7.7,17,2,F,16.2,16,0.00955
L17xL2,L,58.32,17.9,13.3,4,7.7,19,12,M,24.2,24,0.01847
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,24.2,24,0.01046
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,24.1,24,0.01194
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,24.2,24,0.01829
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,24.2,24,0.01382
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,20.2,20,0.01086
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,24.1,24,0.01365
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,24.1,24,0.01596
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,24.1,24,0.01683
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,24.2,24,0.01642
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,24.2,24,0.01863
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,20.1,20,0.01959
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,20.1,20,0.01112
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,20.1,20,0.01202
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,20.2,20,0.01268
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,20.2,20,0.01471
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,16.1,16,0.0133
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,16.1,16,0.01155
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,16.1,16,0.01623
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,16.1,16,0.01588
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,16.2,16,0.01478
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,16.2,16,0.01526
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,20.2,20,0.01295
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,20.2,20,0.01419
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,M,20.2,20,0.01465
L4xL20,L,58.32,17.9,13.3,4,7.7,4,20,F,16.2,16,0.01406
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,24.2,24,0.01164
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,24.2,24,0.01249
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,24.2,24,0.01249
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,24.1,24,0.01601
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,24.1,24,0.01495
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,24.1,24,0.01403
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,24.1,24,0.01433
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,24.1,24,0.01536
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,24.2,24,0.00566
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,24.2,24,0.01754
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,24.2,24,0.01526
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,20.1,20,0.0184
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,20.1,20,0.00901
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,20.1,20,0.02053
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,24.1,24,0.01305
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,16.1,16,0.01136
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,16.1,16,0.01261
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,16.2,16,0.01375
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,16.2,16,0.01429
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,M,20.2,20,0.02345
OR13xOR11,OR,58.97,15.5,12.65,6.5,8.85,13,11,F,16.2,16,0.0131
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,18,M,24.2,24,0.01778
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,18,F,24.2,24,0.01157
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,18,F,24.2,24,0.014
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,18,M,24.2,24,0.01373
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,18,M,24.2,24,0.01588
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,2,M,24.1,24,0.01766
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,8,F,24.1,24,0.01089
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,8,F,24.1,24,0.01264
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,8,M,24.1,24,0.01519
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,8,F,20.2,20,0.01483
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,8,F,20.2,20,0.01448
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,8,F,16.1,16,0.01573
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,8,M,16.1,16,0.01788
OR13xOR8,OR,58.97,15.5,12.65,6.5,8.85,13,8,F,16.1,16,0.01101
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,F,24.1,24,0.01225
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,M,24.1,24,0.01284
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,M,24.1,24,0.01753
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,M,20.1,20,0.01709
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,M,20.1,20,0.01652
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,M,24.2,24,0.01596
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,M,24.2,24,0.0139
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,M,24.2,24,0.00805
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,M,24.2,24,0.01588
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,F,16.2,16,0.00858
OR19xOR13,OR,58.97,15.5,12.65,6.5,8.85,19,13,M,16.2,16,0.01218
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,24.1,24,0.00913
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,24.1,24,0.01424
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,24.1,24,0.00973
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,24.1,24,0.00914
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,24.2,24,0.01069
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,24.2,24,0.01173
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,24.1,24,0.01419
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,24.2,24,0.01413
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,24.2,24,0.015
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,24.2,24,0.01456
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,20.1,20,0.00922
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,20.1,20,0.0106
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,24.2,24,0.01405
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,20.1,20,0.01252
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,20.1,20,0.01611
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,20.1,20,0.01302
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,20.1,20,0.00837
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,20.1,20,0.00931
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,20.2,20,0.00951
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,20.2,20,0.01358
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,F,20.2,20,0.01155
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,20.2,20,0.01678
OR4xOR1,OR,58.97,15.5,12.65,6.5,8.85,4,1,M,20.1,20,0.01188
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,M,20.1,20,0.01603
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,M,20.2,20,0.01043
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,M,20.2,20,0.01403
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,F,20.2,20,0.01252
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,M,20.2,20,0.01675
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,M,20.2,20,0.0167
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,M,16.1,16,0.01612
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,M,16.1,16,0.01317
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,F,16.1,16,0.00995
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,M,16.2,16,0.01967
S17xS8,S,56.15,13.9,11.65,6.2,8.15,17,8,M,16.2,16,0.01299
S18xS21,S,56.15,13.9,11.65,6.2,8.15,18,21,F,24.2,24,0.00797
S18xS21,S,56.15,13.9,11.65,6.2,8.15,18,21,M,20.1,20,0.00487
S18xS21,S,56.15,13.9,11.65,6.2,8.15,18,21,M,20.2,20,0.01012
S18xS21,S,56.15,13.9,11.65,6.2,8.15,18,21,F,20.2,20,0.00801
S18xS8,S,56.15,13.9,11.65,6.2,8.15,18,8,F,24.1,24,0.01
S18xS8,S,56.15,13.9,11.65,6.2,8.15,18,8,F,24.2,24,0.0102
S18xS8,S,56.15,13.9,11.65,6.2,8.15,18,8,F,24.2,24,0.0115
S18XS8,S,56.15,13.9,11.65,6.2,8.15,18,8,F,24.2,24,0.0115
S18xS8,S,56.15,13.9,11.65,6.2,8.15,18,8,F,20.2,20,0.01546
S18xS8,S,56.15,13.9,11.65,6.2,8.15,18,8,F,20.2,20,0.0103
S18xS8,S,56.15,13.9,11.65,6.2,8.15,18,8,F,16.1,16,0.0157
S18xS8,S,56.15,13.9,11.65,6.2,8.15,18,8,F,16.1,16,0.00955
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,24.1,24,0.0082
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,24.2,24,0.01059
S1XS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,24.2,24,0.01128
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,24.1,24,0.01341
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,24.1,24,0.00872
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,20.2,20,0.01533
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,20.2,20,0.01392
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,20.2,20,0.01253
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,20.2,20,0.01194
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,20.1,20,0.01495
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,20.1,20,0.01743
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,20.1,20,0.01509
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,20.2,20,0.01505
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,20.2,20,0.00982
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,20.2,20,0.00883
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,16.2,16,0.01169
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,16.2,16,0.01904
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,16.2,16,0.02032
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,M,16.2,16,0.01413
S1xS17,S,56.15,13.9,11.65,6.2,8.15,1,17,F,16.1,16,0.01297
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,F,24.2,24,0.01216
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,14,M,20.1,20,0.01532
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,14,M,20.1,20,0.02225
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,14,M,20.1,20,0.02196
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,F,16.1,16,0.01212
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,M,20.2,20,0.01957
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,M,20.2,20,0.02013
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,F,16.1,16,0.01304
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,F,16.1,16,0.01176
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,F,16.2,16,0.0093
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,F,16.2,16,0.01022
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,M,16.1,16,0.0225
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,M,16.2,16,0.02452
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,M,16.2,16,0.02382
S20xS18,S,56.15,13.9,11.65,6.2,8.15,20,18,F,16.2,16,0.0122
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,F,24.1,24,0.00889
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,F,24.1,24,0.00916
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,M,24.1,24,0.01251
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,F,24.1,24,0.01032
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,2,F,16.2,16,0.01206
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,2,F,16.2,16,0.00923
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,2,F,16.2,16,0.01333
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,2,F,16.2,16,0.01304
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,F,16.1,16,0.01197
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,F,16.1,16,0.01299
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,F,16.1,16,0.0148
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,M,16.1,16,0.01398
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,M,16.1,16,0.01637
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,M,16.1,16,0.0185
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,M,16.2,16,0.01691
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,F,16.2,16,0.01181
S3xS20,S,56.15,13.9,11.65,6.2,8.15,3,20,M,16.2,16,0.01691
S8xS17,S,56.15,13.9,11.65,6.2,8.15,5,17,M,20.2,20,0.02405
S8xS17,S,56.15,13.9,11.65,6.2,8.15,8,17,M,20.1,20,0.01885
S8xS17,S,56.15,13.9,11.65,6.2,8.15,8,17,M,20.2,20,0.01221
S8xS17,S,56.15,13.9,11.65,6.2,8.15,8,17,F,20.2,20,0.01067
S8xS17,S,56.15,13.9,11.65,6.2,8.15,8,17,M,20.2,20,0.01312
S8xS17,S,56.15,13.9,11.65,6.2,8.15,8,17,M,20.1,20,0.01334
S8xS17,S,56.15,13.9,11.65,6.2,8.15,8,17,M,20.2,20,0.01228
S8xS17,S,56.15,13.9,11.65,6.2,8.15,8,17,M,20.2,20,0.01076
S8XS21,S,56.15,13.9,11.65,6.2,8.15,8,21,F,24.2,24,0.01237
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,20,M,20.2,20,0.01386
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,20,M,20.2,20,0.01685
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,F,20.1,20,0.01587
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,20.1,20,0.01989
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,F,16.2,16,0.01003
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,20.1,20,0.02227
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,20.1,20,0.02316
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,F,20.2,20,0.01362
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,F,16.1,16,0.01229
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,20.2,20,0.02211
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,20.2,20,0.02401
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,24.2,24,0.0061
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,20.2,20,0.02332
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,F,16.1,16,0.01194
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,F,16.1,16,0.01349
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,F,16.2,16,0.01637
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,F,16.2,16,0.01581
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,16.2,16,0.02025
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,16.2,16,0.02758
S8xS21,S,56.15,13.9,11.65,6.2,8.15,8,21,M,16.1,16,0.02331
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,24.1,24,0.01027
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,24.1,24,0.01411
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,24.2,24,0.01137
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,24.2,24,0.01226
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,24.2,24,0.0142
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,M,24.2,24,0.02114
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,20.1,20,0.00831
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,20.1,20,0.01099
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,20.1,20,0.01136
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,20.2,20,0.01007
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,F,20.2,20,0.01601
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,M,20.1,20,0.01642
S9xS3,S,56.15,13.9,11.65,6.2,8.15,9,3,M,20.2,20,0.02203
